Coin,Price,24H Volume,Market Cap,Circulating Supply
COSX
DNTX
HART
KSS
LIPS
MIBO
BRIX
NZO
PTT
RMOB
PODIUM
SUT
WHO
TRIGID
VRX Token
WDX
AIOT
AMOS
ESW
OX
KRO
CAID
GUAR
LTE
NEXXO
QNTR
BTCUS
RAYS
MOL
REME
RENC
TLT
EMOT
USAT
VOLAIR
AIRT
BTT
GALI
PLAI
BGG
HEDG
WBTC
ERE
BTU
APS
XBX
QNT
FFUEL
NSP
SNcoin
TTNT
BWT2
OATH
SBA
DXG
EXTP
CBUK
HIX
TGN
COGS
CCOIN
APZ
ICHX
IMP
FORCE
ASD
LTO
QUSD
BTH
PLG
PVP
EMANATE
RAIZER
CRYPTOPRO
DAYTA
ORV
AQU
CXG
CHFT
VNTY
MAI
BITHER
SSX
KLK
LVN
FFCT
AZU
ARQ
ZUC
FFM
DRF
GTIB
CR
VEO
DLA
AFO
BB1
FET
DAGT
GVE
IDT
KUV
BOLTT
ENCX
VALID
TYM
VENUS
HYGH
ALCE
NODIS
MNC
USDS
HVE
VALOR
ALP
EMU
GAMESTARS
ARTC
NRM
APOD
AX
CWEX
CLDX
ECTE
LABX
ENVIENTA
ANKR
GEP
IZA
GBA
ITU
FANZ
CSPN
CCH
SHA
XOV
EQUAD
CURA
CREDIT
ERA
MAKE
SPKZ
AWC
DISCOVERY
SCRIBE
INXM
SQR
GNC
PHT
CRO
LYTX
TJA
InBit
DIO
LIC
SCA
VSYS
UGT
ZEON
PARQ
T4M
TFF
IZZY
SONT
SWI
LUNES
EDEXA
CELR
PPI
ANTE
TRXDICE
AFTT
TRXWIN
IGG
MIG
BWN
IPUX
PCC
DARB
MBTX
CFun
SLICEC
AAS
2GT
VOLLAR
DXN
BUYI
AFCT
REDI
INET
URIS
ADUX
HRD
QCO
SHER
ZEROB
ISG
GEC
TAGZ
SKP
MCRC
UBE
ETGP
GFCS
REINDEER
IX
ALIC
HCXP
AGRO
TFUEL
BYTS
GOREC
EUCX
MYTV
LEVL
UGAS
PNP
PRY
MXM
TTC
BCNX
EVED
HTER
GESE
OOKI
GIF
2KEY
DEVX
TMB
HBRS
XPL
MTSH
DAGO
TEMPO
PPR
REW
ORBS
STE
TPLAY
TELE
GYMREW
UDOO
FAT
KICKS
SPORTG
CRES
AES
AIBK
NCC
STONE
OILD
VLM
LOLC
RFOX
CTLX
CSM
LOTES
LOTEU
RVO
GTH
KBT
USDX
LHT
PLAT
NYCREC
HPT
NSD
SOLVE
BOLT
BLOC
SPT
FBB
TCST
BSAFE
DBTN
HET
DARC
CMA
MAPR
THR
MATIC
PBET
PUX
RSF
TT
TOYKEN
TAS
UNTD
COVA
LAMB
FXC
GEX
DREP
VDL
TMN
TECRA
FUNX
ASST
BEET
IFX
MART
TC
DAPPT
TTN
GNTO
OCEAN
LMXC
UTPL
GDR
LNX
ORIGIN
NTO
TXT
ARRR
SCONE
OWNDATA
VLS
AWR
QQQ
ULED
UVU
KOZ
SMAT
IOWN
QUBITICA
BCX
LEO
BLOCKSTAMP
AYA
BUSDC
VCN
BACOIN
BLAST
PRDX
FILM
LUT
VDX
RSR
ONE
CKUSD
CTPT
ESBC
GRAYLL
BRC
MOC
SERV
PTON
DPN
VBK
THEMIS
YCC
USDK
MIX
PLY
CHR
BWX
VOSTOK
BORA
WIB
BOXX
UT
BU
DX
MTV
TRIAS
WINT
VNT
OGO
DVT
BOMB
CARRY
BRYLL
WXT
BOXT
KAT
SPENDC
BEST
CAM
HYDRO
BITNEW
ATP
BCV
FLC
INB
WICC
EKT
BIHU
1SG
TOPN
KT
INE
STPT
ARTF
AT
CVNT
DEX
ELD
UOS
UND
PEOS
BHD
GTN
VIPS
BBGC
LINANET
INFC
BTNT
WGP
NPXSXEM
YOU
USCC
ANDC
WEGEN
GMB
MRS
FUNDC
OCTOIN
NNB
USDQ
ULT
WWB
VANT
SNET
IRIS
BTCB
IONC
SSP
CNUS
ABL
SDA
SMARTUP
HYN
UIP
MIRC
JCT
FTI
DOS
DIEM
DLO
DUOT
OCE
ALGO
AIRX
RAVEN
MIN
MBL
B91
AIDT
AILINK
CLB
CZR
DELTAC
GSE
KNT
KWATT
MAS
UCH
VDG
YEED
PRS
EHRT
XRC
TERA
MXC
JAR
VOCO
EOSDT
TNS
NBOT
RATING
CNNS
AMPL
ROOBEE
SOP
LEMO
TYPE
CYL
HLT
E2C
TAC
TENX
EKG
SILVERWAY
ERD
PHV
ONOT
IMPT
BITRUE
SWAPS
CONUN
FNB
GNY
SRK
ACDC
YEC
TOKO
ECO
ADN
FTN
GRN
NTY
TEMCO
ADRX
DAC
MESG
SHX
UPX
1IRST
BCT
TRTT
ARPA
TCH
ABX
HXRO
MONT
WIN
NUT
TN
PBQ
ZDR
DOCT
DTEP
TCHAIN
VRSC
LUNC
VOL
BSOV
PXL
FTT
NAT
TRV
RET
GMAT
HUM
PERL
LOL
BCAC
XD
OTO
BQQQ
SIX
LOCUS
PVT
COZP
OGOD
SERO
EM
FOIN
GOLDENG
FKX
YTA
LXT
IMG
TSHP
SXP
FRM
BOTX
DPT
GT
TRAT
CHZ
OPNN
SINS
HBC
BDX
DXR
PC
BUT
GOS
DEFI
BXK
KNOW
WFX
XPC
COCOS
ACD
AKRO
AMON
BENZI
BGBP
BHP
XCHF
BXA
CBNT
DEEP
DOC
DTC
DVP
DWC
ELAC
ETSC
FMEX
FOR
FTK
FLEX
GE
GOT
INFT
ITOC
JCB
KSC
LHD
LKN
LPK
MMT
OSC
PIB
PNK
PROM
PROT
QQBC
SPIN
TCNX
THX
THEX
TCHTRX
UAT
UENC
ULTRA
URAC
USDSB
VINCI
WLO
XENO
NDAU
XSR
ZAIF
ETM
AMIO
FAB
VD
NYE
LTK
STREAM
BPRO
TOL
CVCC
EVT
NTBC
MEX
ATN
NASH
CUST
QCH
FO
SON
BKBT
BQT
BLOCM
SDS
ZT
GOM
BAND
OF
FLETA
CBM
EMRX
HBAR
IZI
UC
TOSC
OVC
BUSD
WIKEN
MCC
HVNT
PAXG
MEXC,0.0004406913,0,0,0
NSS,0.00369741,6.052994649508036e-14,0,0
TRP,0.0004304924,0,0,0
MB,9.993e-05,0,0,0
CENT,0.0002152379,0,0,0
MB8,0.012914238,0,0,0
HSN
IDRT,6.682046138415246e-05,0,0,0
ZUM,9.993e-05,0,0,0
PIPL,0.0012912444,0,0,0
BNANA,6.845204999999999,0,0,0
VNDC,4.300348241770583e-05,0,0,0
MX,1.3420599,110498.16002919145,600884968.2173654,0
HUSD,0.9998999399639784,0,0,0
GAP,0.7209533632,0,0,0
DDAM,0.000249825,0,0,0
PLAC,0.00819426,887.8669997406,4097.1300000020965,0
MOGU,0.01,0,0,0
CXCELL,0.062146467,0,0,0
BGONE,0.0020655531,0,0,0
TLOS,0.17879266,686924.4146573073,63508649.44589042,271195330.8621
FLAS
DEQ
BCB,0.3967221,1.8040832401311492e-13,0,0
LBK,0.012182686,281630.08977809316,0,0
GSTT,0.00039976,0,0,0
ME,0.0002151918,32.98884954253055,215.19180000011008,0
DMS,0.0035953485,0,0,0
TREEC
SCTK,0.0217149632,0,0,0
RONCOIN
SINX,4.077552e-06,0,0,0
HAZ,0.044973,0,0,0
AIPE,0.0010513688,0,0,0
MISS,0.001204277,0,0,0
DKKT,0.1408968589482813,0,0,0
BTY,0.25064952,0,0,0
CSAC,0.10813508,0,0,0
TEM,0.2576524545,211515.201461134,0,0
STX,0.4027,3100165.5436777147,544637494.42,1321992224.329757
KAVA,1.823905,14597833.068901837,415841731.16840005,0
DMC,7e-05,39.5594330205634,0,0
CKB,0.003677792,1563933.2242158304,134906797.18373156,0
KISC,0.0009736399999999999,0,0,0
VBT,0.0022016782,0,0,0
G50,0.109934,0,0,0
SEOS,0.06458508,0,0,0
ODC,3.9976e-05,0,0,0
GALT,0.0020895363,0,0,0
LTBTC,0.62258633,0,3321148.332679122,0
DAI,0.9999,8323442.207024961,6449846498.100402,6450391319.188299
TENA
XDGB,0.04706703,1342779.8060582916,70600545,0
SPLA,0.000133958,0,0,0
UNICORN,0.0001076421,0,753494.7,0
EONC,0.11473112,0,0,0
PRCM,0.00229839,0,0,0
BFCH,0.0009994,0,0,0
LIGHT,1.095786e-05,0,0,0
CBFT,0.113860242,0,0,0
TRDS,9.741280000000001e-06,0,0,0
ETHPLO,0.001937781,0,0,0
YAP,0.0026793914,0,267.93914000013706,0
LKU,0.014991,0,0,0
SUTER,0.0006964818599999999,11173.845561303719,6964818.599999999,0
FMCT,0.0604695421,5260927.781247561,0,0
NODE,8.595839399999999e-05,296791.199274673,835960.2484514727,0
LINKA,0.019371411,0,0,0
ZVC
OROX,0.00019125,1.406631993277275,0,0
AITHEON,0.0026162705,0,0,0
OLXA
WIX,0.009038043,0,0,0
YO,994.3481663,195362.6667122765,1690.3918827108648,0
BRZE,0.726845949,0,0,0
BCZERO,0.00320001,1625.4905692055788,0,0
BTC2,0.292585368,0,0,0
ECOREAL,0.131501052,3050.982837506414,0,0
S4F,0.0162446805,0,0,0
BIPX,0.0065850741,0,0,0
VLX,0.044903042,305285.8413057997,100121988.25950918,0
BOK,0.015060927,0,0,0
TEP,0.00069951,0,0,0
TSR,0.039462357,0,0,0
RUNE,2.2434285,136721894.97689468,1121714250,0
HNB,0.00189886,0,0,0
DILI,3.79772e-05,744.4029608245918,0,0
CAI,2.838296e-05,0,0,0
FLG,0.8606244000000001,0,0,0
MCH,0.05036976,2075602.1192690458,0,0
7E,0.000215192,0,0,0
XTX,4.997e-05,0,0,0
LOBS,0.01389166,0,0,0
BUXCOIN,0.00319808,0,0,0
MGX,0.00279832,0,0,0
DAD,0.0456125844,2828123.416601991,45612584.400000006,0
EUM,0.8606148,358577.51843320706,285896236.56,0
SOVE,0.05587541589,0,0,0
BCS,0.2864540244,0,0,0
THP,0.03647110419999999,0,0,0
TKC,1.76563998,1.2545626617566086e-14,0,0
LT,0.12952224,0,0,0
MSN,0.0018518882,0,0,0
W1,0.9694179999999999,0,0,0
OFBC,0.00029982,0,0,0
CB,0.066620004,0,0,0
TD
DRINK,0.314811,0,0,0
SNL,0.0877859328,0,84559975.34146559,0
EOSC,0.0043593828,147359.6868437903,0,0
GLOS,0.000909454,0,0,0
SEA,0.51029364,0,0,0
CBE,0.007765337999999999,3.531266884237993e-15,0,0
KLAY,0.23615822,49970143.76136165,2577825789.781142,2914907676.8
DZCC,0.0003652107419999999,0,0,0
TRCB,0.01818726,0,0,0
TROY,0.004152507,11177840.908239929,41525070,0
MPLUS,0.000678443622,0,0,0
UIN,0.035155374,0,0,0
XFC,0.006425284800000001,132858.21975679693,6425284.800000001,0
USDN,0.9888063599999999,73919.1994873752,754736268.6455512,0
ROAD,0.0005256318,16819.96703810948,0,0
BRZ,0.1866,3159660.7298338925,373200000,0
GKI,9.993e-05,0,0,0
FBN
EVY,6.136316e-06,45.81968134620399,0,0
PTN,0.0001095138,0,0,0
KSM,51.56388,6441094.551237607,497654218.5107826,0
TDE,0.2733804996,0,0,0
ECP,4.9965e-08,0,89.93699999999998,0
XBG,0.013987155,0,0,0
PP,0.00039976,0,0,0
CNTM,0.16010388,495767.0758499711,22414543.2,0
MINTME,0.0159258508,109482.7883335927,0,0
SCAP,0.0012913068,5.672272761133438,0,0
FN,0.00659604,0,0,0
DYNMT,0.9303047600000001,0,0,0
MDM,0.509694,0,0,0
CCA,1.6140315,0,0,0
DFP,0.0004607234,0,0,0
QTCON,0.0256104898,5616109.128692583,307325877.6,0
GTSE,0.5619566236,0,0,0
API,0.0006855883999999999,0,0,0
RES,0.0009994,0,0,0
AMAL,5.1166118432,0,0,0
BIUT,0.012287623,0,0,0
MLGC,1.0760135,0,0,0
PSC,0.0009954024,0,0,0
XDC,0.026064352,2833378.1688853763,982756723.1446899,12305012698.75
ALN,0.00702937984,0,0,0
DMTC,0.0062408783,0,0,0
TRB,14.97,15567715.926596096,35830664.05995437,0
TFBX,0.000419748,0,2065026.448015356,0
DAMO,0.000494703,0,0,0
XSPC,0.00012911058,2.5822116,0,0
OXT,0.1055,2586678.7976539484,105500000,0
USDG,0.9959021,0,0,0
DGLD,178.602969,0,0,0
MAP,0.009640212399999999,177069.3170327153,96402123.99999999,0
LVIP
BOA,0.04805115199999999,685330.4473192077,26049977.2898204,0
PLF,0.001075812,15.70546740252,1075.8120000005504,0
CHARS,0.00139916,0,0,0
TYT,0.000111443094,0,0,0
NVL,0.0072066734,0,288266936,0
CSAI
CUSDC,0.0227693216,11614977.723524846,913648721.003283,0
CBAT
CZRX
CREP
CETH,24.4334187,940965.1742589404,65726.36281806017,0
CDAI,0.01828383745079378,1295059.1051060115,480489177.37362665,0
CWBTC
FCQ,0.0126993724,0,0,0
BTCK,0.0002152386,0,0,0
DAVP,0.68119104,0,0,0
XTP,0.0002152403,3485.594249237928,2148625.532735,0
ZYN,0.35988394,76065.2176866297,18357446.787709996,0
OGN,0.26614022,29713752.77668263,266140219.99999997,0
BEPRO,0.0012712368,100422.79326324597,12712368,0
EXM,0.02086202,27657.970419619567,22344923.905572556,0
CUT,0.049507201,8.12918069292845e-15,0,0
VEN,2.9983237368,0,0,0
LTBX,0.0001095507,0,0,0
BEAR,0.0002679,4093874.0668868697,66052841.92320901,0
IPX,0.0025829844,30880.37556242562,0,0
ZANO,0.3807192268,44804.1711730182,5052705.10760845,13271473.442718312
HEX,0.03807588962648251,263207.03967470775,2214435.5002388405,0
CYBER,0.0012914814,0,0,0
NERVE,0.121762,0,0,0
RKN,0.2191716,0,62620457.2054776,0
KOK,0.79262414,1795197.3235211133,0,0
KSH,0.010763585,0,0,0
HTDF,0.003138116,0,0,0
NESTREE,0.0122754012,0,36763615.5029176,0
KRT
N8V,0.04326961169999999,0,0,0
EBK,0.0025830588,0,0,0
PEG,0.0001948635,0,0,0
ERK,0.0006457832999999999,0.11753256059999997,0,0
BNP,2.9982e-06,0,89946,0
TUDA,0.0004305433999999999,0,0,0
APM,0.015279297,404490.16878303076,27693725.8125,0
BLTV,0.0004305028,0,0,0
APIX,0.005026478999999999,31371.39063192535,1025642.2089433152,0
RRB,1.0003,0,0,0
MESH,0.0008610056,13.60388848,0,0
WIKI,0.1853356743,0.6672084274800001,0,0
HINT
PCI,0.3119063787,574802.8543798696,1229223038.4566998,0
BNA,0.000629559,0,0,0
AXIAL
GOD,1.748775,759.3303653292576,0,0
ALY,0.00067292862,108.2610284849604,6729286.199999999,0
CODY,0.000467106171,1851.1066046725268,467106.1709999999,0
SPOK,0.002284229919,1.9343971527444227e-10,0,0
USDH,0.9942035699999999,0,0,0
KDA,1.5748968,12722884.303440444,291044783.8666506,0
BKK,0.080183832,1234726.3086465492,9748963.584675694,0
GARK,1.21748e-05,0,0,0
IDHUB,0.0012297861,0,0,0
IOEX,0.01838712,0,0,0
LM,0.43089816,141467.2355516112,0,0
BIKI,0.1135787092,0,0,0
DLX,7.9944e-05,0,0,0
DALI,0.03967221,0,0,0
FLDT,0.0001858698,0,0,0
TCO,0.006086905188,0,0,0
ETY,0.0001578894,0,0,0
LBXC,0.00019918042,51855.82944323003,0,0
JOB,0.0003537876,5.978287741947377,35378760,0
VEIL,0.00219514608,1.9964737293776124e-15,262356.1319414988,0
BTBL,0.0006263612399999999,5.530143387959999,0,0
MKEY,0.0005876471999999999,0,0,0
TAUC,1.55446676,0,0,0
GIB,3.0928335e-05,0,0,0
SCDS,0.1154307,0,0,0
CCX,0.119928,0,0,0
SYM,0.0070332196,0,0,0
ECT,6.4961e-06,0,0,0
GIX,2.6722865428,0,71645.00868902852,0
SENNO,5.056964e-06,0,0,0
BEP,2.151931e-05,0,64557.93,0
GANA,8.5176e-05,0,0,0
KAL,0.0122436494,0,0,0
NEWOS,6.19923935e-05,0,619923.9349999999,0
FNK,4.303892e-06,0,86077.84000000003,0
TSF,0.062072734,0,0,0
AIDUS,0.0008954624,0,8954624,0
STEEP,0.00019366452,0,0,0
ZOC,0.00017215568,0.280421873679072,0,0
YTN,0.0012910908,6.24039468148056,0,0
SCRIV,0.0004303806,0.0008477206678206313,0,0
AREPA,0.0012911886,2.406995052462,0,0
CHEESE,0.0001075909,5.459206647246249,0,0
PEPS,0.0185056348,65.97396488122915,0,0
NEETCOIN,0.0005379785,0,0,0
OMEGA,0.0015062376,0,0,0
BBS,2.15164e-07,0,0,0
BZL,0.0098974704,0,0,0
CRANEPAY,0.0002151818,0,0,0
GSR,0.0232396344,0,0,0
VARIUS,2.151768e-06,0,0,0
AGET,0.000215185,3.822453464863429e-19,0,0
WRX,0.22574187,1067600.7635381033,217309659.20707363,419163696.3218671
ZCR,0.0055929068,44.49635105498856,0,0
AEVO,2.151768e-05,0,0,0
NAH,0.0001506148,0,0,0
EGEM,0.004732849000000001,176.1119683114286,0,0
DXO,0.0018073776,0,0,0
GOSS,0.0002151624,0,0,0
NYEX,0.00045177657,0,0,0
GIO,0.0152744714,115.21988498033582,0,0
TELOS,0.0019361655,0,0,0
SIERRA,0.00017210536,0,0,0
VIVID,7.7335827e-05,1.2439390437123001,0,0
RPD,0.0055927066,15.49304557411312,0,0
PENG,2.151203e-05,1.9939381694655366e-13,0,0
MERI,0.0006453123,6.1837031788131,0,0
KTS,0.0111852676,4.62401087784844,0,0
NOR,0.0038718234,1.417590701442,0,0
BITCOINV,2.45216394,0,0,0
X42,0.0058077351,249.5071303732511,0,0
XWP,0.0053775325,0,0,0
CSNP,0.09993,0,0,0
CALL,0.0002187774,0,0,0
MOCO,6.07765e-05,3.537657903507352e-15,0,0
WBET,1.488957e-06,0,0,0
ARMR,0.0027963247,0,0,0
XSD,0.01093941,0,0,0
DIVO,0.0002151262,0,0,0
WCC,2.183438565,0,0,0
HUSL,0.0002151207,0,0,0
WLF,0.204370555,0,0,0
CNB,0.0001558,0,140220,0
CTAG,1.09404,0,0,0
CWN,0.001075595,0,0,0
HNS,0.07173693199999999,19022.69025942611,36299331.19364189,0
BLINK,0.0001462092218,0,0,0
JUL,0.01120630883,0,0,0
VEGA,1.91975523,0,0,0
BC,1.0819374,0,0,0
NCOV
ETHBULL,5.965820999999999,187473.62033580514,8624909.883586813,0
ES,0.006452769,0,0,0
EER,0.0007115015999999999,0,0,0
USDA,0.07407401914956062,0,0,0
BCZ,0.0012905634,0,5362.434248169316,0
DBY,0.5,0,0,0
KAM,0.00243058,0,0,0
EBASE,2157.2,0,0,0
SWYFTT,0.88187269,0,0,0
DOGZ,1.7137995e-05,0,0,0
POCC,0.0003524428,512.3522752725128,3524428,0
GFUN,0.0006452823,0,0,0
NWC,0.0699057125,1107052.2188992568,18878060.36182592,0
CVA,1.21532e-05,0,0,0
JMT
XAUT,1741.55,3452264.501883407,148758552.80305,0
URBC
ABA,0.0562456005,0,0,0
DSC,3.53312508,0,0,0
NAX,0.00029069637,5461.435672967431,692687.5820962391,0
DAPP,0.001075388,1.149589772,0,0
XNC,0.709046789571,0,0,0
AMDC,0.0033606459,0,0,0
NNC,0.0002150864,0,0,0
CCTN,0.0015379227,0,0,0
TWEE,2.05925751,0,0,0
KBOT,0.0576419224,0,0,0
EOSBULL,3.39762e-07,3201.630874762961,794621.3625614446,0
BULL,162.05,2087625.5093465343,12810968.05822491,0
ETHBEAR,1.79874e-07,34778.68430998941,4751685.405860701,0
EOSBEAR,1.943e-05,1997.5162520819304,6598067.861111668,0
EUSD
ALLBI,0.0002150408,0,143217.1728,465407259.1802323
ETR
FK,91.26976674400001,0,0,0
XLA,0.00019356138,0,0,0
SOLO,0.2308383,115292.0621055888,92238241.57185866,0
ERG,1.8618822,606104.2773351988,106388442.30678299,0
BIRDCHAIN,0.0002672428,0,0,0
TCC,0.002150204,0,0,0
AUNIT,0.0143,2.6011548470705748e-14,0,0
BNBBULL,13.79,14039.815100000003,287958.480832358,0
BNBBEAR,1e-08,0,1475531.9449650866,0
ODX
XHT
TRYB,0.05741,305494.97550594906,18991913.134497587,0
GOLOSBLOCKCHAIN,0.0019988,0,0,0
INS,0.1328676516,0,0,0
TRXBULL,0.019048564,3448.326432755132,1169363.0645948672,0
TRXBEAR,7.9952e-08,423.7669980674108,1644157.720930822,0
LTCBULL,0.00010965,0,758247.5742515322,0
LTCBEAR,0.00066475,0,9696017.733160207,0
AAB,0.85488676,1500723.085030251,21372169.00000024,0
BKRW,0.000888000888000888,0,0,0
HBD,0.9479358818,16613.269905009663,23567477.33787971,0
FRSP,0.0002150034,0,0,0
ELAMA,0.0002150002,0,215000.2,0
GOM2,0.02158704,540296.8693667781,20866905.347395677,0
ANCT,0.79984,0,60747.34178129507,0
USDJ,0.9984006,2917940.5246108603,265183160.50035012,0
QC,0.08875272601376177,0,0,0
ALV,0.002043773,4962.625049931357,0,0
GZE,0.0008600611999999999,0,0,0
DACS,0.0004300346,0,0,0
NII,0.0005338260599999999,17.849782586278707,0,0
UPEUR,0.5728135463999999,0,114562.70927999998,0
UPUSD,0.11553064,3.173107407543004,0,0
UPT,0.0004300246,0,4300246,0
CIM,0.002550807,10.58514211919497,0,0
EWT,2.375,429167.58324666397,163676794.6605366,0
MORE,0.0174182076,79.42214106109616,522546.22799999994,0
HYPERD,0.0036218256,0,18109128,0
EURT,1.012,438063.4868973753,50600050.60262108,0
LCX,0.0647,274005.46527648304,61464999.99999999,0
BTCV,1.9347552385,42671.26362870231,0,0
HIVE,0.47301602,13193528.450653344,182501345.92671627,0
THX!,0.178482868,10708.97208,0,0
ARE,0.00106379,0,0,0
COSP,0.04072555,0,4072.555000002083,0
HOTT,0.002150723,43.32574962499559,0,0
MZK,0.0019358172,0,0,0
QUROZ,0.589026372,0,0,0
HUNT,0.44203462,240369.2186663954,87950760.62744093,0
VNXLU,0.0255954006,27.3323527271832,0,0
AIN,0.0283959588,2.5825974080362356e-14,0,0
PORTAL,3.8717982e-05,0,38717.982,0
IIC,6.453579e-06,377.697722039288,135525.159,0
BTCHG
300F,0.007551013860000001,2.3349864135525426e-13,0,0
HKDX
CNYX,0.09180306919693061,0,0,0
NZDX,0.72038,0,0,0
EURX,1.18547,150326988.50506815,0,0
CHFX,1.118005478226843,0,0,0
CADX,0.8265555775970376,0,0,0
USDEX,1.864223256555462,0,0,0
JPYX,0.009165062780680048,0,0,0
AUDX,0.77439,0,0,0
GOLDX,1859.26,0,0,0
ZARX,0.06463831630113699,0,0,0
TRYX
SGDX
RUBX
POLNX,0.2586652871184687,0,0,0
SOL,36.94,614489119.1035228,19374301117.07612,343806036.76847804
EXCHBEAR,0.00021225,0,0,0
ALTBULL,0.1631,9108.0272,78410.48011039644,0
EXCHBULL,577.75,3.207156762385921e-14,0,0
ALTBEAR,3.747e-05,42088.16979,3830725.675093243,0
BCHC,0.00359784,0,0,0
PGX,9.974012,0,0,0
SLVX,25.92,0,0,0
DEP,0.013022182,1768362.8360613221,390665460,0
CTT,0.0269838,0,0,0
KDG
HMR,0.0049496,47109.47594177391,49496000,0
KIM,12.915250183,0,0,0
LMCH,1.19928e-05,0,1199279.9999999998,0
SNB,0.0059964,3.4085587685694917e-16,0,0
CBUCKS,0.0004007594,0,0,0
LAR
EUCOIN,2.189376e-06,0,0,0
QBZ,0.00019988,0,0,0
BSVBULL,2.39856e-07,3920.0595370575775,357767.1683437934,0
BSVBEAR,3.667798e-06,18660.00370031915,791077.7560856902,0
FF1,1.7889449886,0,0,0
BCHBULL,7.21e-06,1951.67700568007,1013884.4477969403,0
BCHBEAR,0.0003243052999999999,2112.5657478285293,7540547.134864685,0
ISIKC,0.27403548,0,0,0
ZFL,0.000121627,0,0,0
PCX,0.7165697999999999,6057.330739029591,0,0
CTSI,0.15180886,3514209.081536353,151808860,0
MWC,1.7999194,17.999194,19526995.02789435,0
IQC,0.001169298,1052.859891679877,0,0
IDNA,0.0457655242,0,0,0
IZER,0.0002153145,0,0,0
XXA,0.07685386,2484.860974038574,0,0
SENSO,0.17529476,376320.4998890419,300679595.9328,0
STAKE,3.9966006,46.16397329723391,34966095.23075329,0
IBVOL,963.4,1.193260074083824e-12,79.5557653552887,0
BVOL,528.35,2790.4114239685,0,0
SATX,0.000668028942,0,0,0
OBSR,0.0012919548,20523.77627676183,19379322,0
UFOC,0.248280942,4.516204026003834e-13,0,0
BONO,0.3878050075999999,3.44440038801963e-16,0,0
ALA
EC,0.0034099528,139779.7431152735,0,0
BTCT,0.003660502899999999,0,0,0
NEWS,0.136549790938,0,13654.979093799997,0
RHP,0.0025839072,0,0,0
BTCSHORT,2381.5702,0,0,0
DUC
CNRG,5.5550667384,3258.866569922188,0,0
JST,0.029612222,33865201.36122128,293160997.8,8902080000
ADAI,1.023593829448265,0,0,0
ZNZ,0.004620876,2.1158908028232046,0,0
NYZO,0.023905648,186.818599065488,0,0
ICH,0.19376793,0,1044.4091427005344,0
GLEEC,0.050811272,0,0,0
LRG,0.19988,0,0,0
RVX,0.03790724199999999,0,0,0
TNC,0.00038946618,58085.444880663286,0,0
ANJ,0.06706617824399999,0,0,0
WET
ETHBN
PXP,0.023116122,641111.8487573205,19378200.999087255,0
2LC,1.0703574e-05,0,0,0
YOUC,0.0006459308999999999,0,7105239.9,0
CWR
IBS
DGN
TRNSC
GLDS
CTE
LLION
SOW
PWON
Si14
SKFT
TUNEZ
TOX
SONA
BRAND
NTS
ENC
SETI
SDAT
IGCH
BNS,0.000430719,2.5071145500987767e-14,107679750,0
PXB
LUM
TYC,0.012572452,35235.50047855101,0,0
JUP,0.01445,405069.6234335904,0,0
JACS
RWN,0.0007571593487999999,0,0,0
SETS
WRZ
ITAM,0.0969358036,9.027850218117237e-11,242339509,0
WOONK,0.0191819972,0,0,0
ESH,0.04328639519999999,0,0,0
DNA,6.326201999999999e-05,9085.435506538766,6326201.265464685,0
CPI,0.439736,0,0,0
JUI,1.9988e-06,0,0,0
TWT,0.77613404,7163541.74195997,776134040,0
LYXE,5.316808,514295.4798550728,531680800,0
MNR,0.0006460674,0,646067.4,0
METAC,0.0656872705,461021.2046662975,131374541.00000001,0
1GOLD,70.53809625,0,0,0
LOON,0.003077844,25579.82410367591,6463472.4,0
CGLD,3.944,0,0,0
NDN,0.001424145,44013.12678402797,0,0
GGC,107.68405,0,0,0
BIZZ,0.0288386864,0,922.8379648004722,0
XIO,0.02014915723372777,0,0,0
1UP,0.006083900000000001,0,0,0
AFFC,0.691684721,0,0,0
BAN,0.006213647399999999,62.13647400000082,0,0
BBDT,0.000215427,0,0,0
CDL,0.003231603,0.003231603,0,0
GLDY,0.0486704,0,0,0
CNHT,0.1490602625298329,0,0,0
1211.CUR
1810.CUR
9988.CUR
TERADYNE,104.77,0,0,0
TRIPAD,18.37,0,0,0
AAPL.CUR
EXAS.CUR
IPN.CUR
JBL.CUR
BILL.CUR
BBY.CUR
BILI.CUR
GME.CUR
AA.CUR
BSX.CUR
ABBV.CUR
AN.CUR
AAP.CUR
AR.CUR
JCP.CUR
EPAM.CUR
ATVI.CUR
BA.CUR
CVS.CUR
C.CUR
LHA.CUR
BLUE.CUR
F.CUR
DDOG.CUR
K.CUR
DHR.CUR
BYND.CUR
IBM.CUR
X.CUR
VI,0.0714707356,4036.253010912822,0,0
MXW,0.004837095999999999,130091.3015900608,0,0
SDT
FORESTPLUS,0.007701376399999999,581589.8925991359,770137.6399999999,0
DDK,0.0629622,0,0,0
MTXLT,1002.0364605,0,0,0
LQBTC,2.1536969153,0,0,0
XPR,0.0027992562,3222019.9003206715,27992562,0
UTI,0.0002153418,0,43068.36,0
STMX,0.0076643986,7770027.675251797,76643986,0
CN50.CUR
CC.CUR
FTXR.CUR
FR40.CUR
DIS.CUR
INTC.CUR
INCY.CUR
AMZN.CUR
DWDP.CUR
ALXN.CUR
AUD.CUR
DE30.CUR
DE.CUR
DG.CUR
APAM.CUR
CHK.CUR
KHC.CUR
BBBY.CUR
GPS.CUR
ADS.CUR
CRON.CUR
FIVE.CUR
