Time,BTC-USD,ETH-USD,USDT-USD,USDC-USD,BNB-USD,SAITAMA-USD,XRP-USD,SOL-USD,BUSD-USD,ADA-USD,DOGE-USD,BTC-INR,ETH-INR,USDT-INR,USDC-INR,BNB-INR,SAITAMA-INR,XRP-INR,SOL-INR,BUSD-INR,ADA-INR,DOGE-INR,BTC-EUR,ETH-EUR,USDT-EUR,USDC-EUR,BNB-EUR,SAITAMA-EUR,XRP-EUR,SOL-EUR,BUSD-EUR,ADA-EUR,DOGE-EUR
1655290800,21257.6,1128.86,0.9986,1.006,213.36,3e-09,0.3109,29.13,1.01,0.4834,0.05368,1758203.12,90994.25,83.06,83.17,17229.88,-1,25.82,2354.18,83.17,39.12,4.367,20288.61,1079.25,0.9585,0.9597,209.03,3e-09,0.2966,27.83,0.9598,0.4615,0.05119
1655294400,21518.03,1143.59,0.9987,1.029,216.15,3e-09,0.3154,29.55,1.017,0.4857,0.05427,1924157.41,95275.81,90.76,90.88,17978.26,-1,28.27,2459.71,90.9,40.57,4.526,20650.85,1083.9,0.9593,0.9609,204.5,3e-09,0.3026,28.41,0.9756,0.4655,0.05206
1655298000,21758.49,1156.82,0.9988,1.017,217.49,3e-09,0.3156,29.96,1.011,0.4843,0.0547,1839998.34,97887.91,85.39,85.51,18473.58,-1,26.98,2561.28,85.52,41.33,4.655,20892.77,1098.54,0.9696,0.9709,207.32,3e-09,0.3026,28.81,0.971,0.4653,0.05255
1655301600,21738.21,1152.28,0.999,1.026,217.96,3e-09,0.3146,29.84,1.026,0.4857,0.05529,2108992.75,94257.12,99.41,99.53,17859.8,-1,30.74,2441.73,99.53,39.79,4.549,20843.31,1080.67,0.9825,0.9836,204.76,3e-09,0.3022,28.63,0.9837,0.4658,0.05301
1655305200,21476.17,1122.4,0.999,1.004,213.37,3e-09,0.3116,29.54,1.004,0.4766,0.0545,2098988.29,99492.54,98.01,98.17,18992.3,-1,30.65,2635.02,98.11,42.25,4.844,20652.34,1078.88,0.9611,0.9659,205.95,3e-09,0.2998,28.42,0.9653,0.457,0.05244
1655308800,21509,1126.7,1.038,1.039,213.21,3e-09,0.3127,29.71,1.039,0.4866,0.05466,1912389.61,100304.84,92.27,92.38,19123.9,-1,28.32,2644.83,92.41,44.06,4.915,20673.82,1045.95,0.9975,0.9986,199.42,3e-09,0.3009,28.61,0.999,0.4659,0.05264
1655312400,21377.15,1129.11,1.013,1.016,214.77,3e-09,0.3111,29.82,1.014,0.4927,0.05462,2172019.61,96334.2,102.96,103.23,18353.7,-1,32.31,2561.15,103.07,42.31,4.693,20605.85,1072.27,0.9768,0.9793,207.46,3e-09,0.2987,28.67,0.9778,0.4738,0.05253
1655316000,21867.48,1206.49,1.016,1.017,222.71,4e-09,0.3271,32.09,1.018,0.5344,0.06059,1842996.13,100867.18,85.64,85.72,18761.7,-1,27.55,2646.54,85.76,43.97,4.976,21371.81,1130.67,0.9931,0.994,218.82,3e-09,0.3131,30.67,0.9944,0.5129,0.05718
1655319600,22154.08,1216.17,1.039,1.023,225.58,4e-09,0.3307,32.94,1.039,0.5271,0.06007,1998700.84,109568.78,92.26,92.31,20506.67,-1,29.9,2960.08,92.23,47.55,5.456,21267.69,1134.39,0.9818,0.9823,212.13,3e-09,0.3167,31.53,0.9814,0.5043,0.05752
1655323200,21892.45,1189.49,1.009,1.01,222.73,4e-09,0.3284,31.96,1.011,0.5175,0.05874,2158000.14,95849.53,99.48,99.55,18022.39,-1,32.74,2580.16,99.66,41.96,4.77,20948.88,1137.62,0.9657,0.9664,212.41,3e-09,0.3143,30.66,0.9675,0.4945,0.0562
1655326800,22383.83,1243.82,0.9992,1.009,227.76,4e-09,0.3351,33.47,1.009,0.5336,0.05921,2005293.98,111614.66,90.25,90.4,20534.21,-1,30.16,3009.95,90.41,48.03,5.374,21441.68,1183.3,0.965,0.9666,217.7,4e-09,0.3209,32.07,0.9667,0.5104,0.05675
1655330400,22743.84,1244.06,0.9991,1.012,232.73,4e-09,0.3461,34.8,1.012,0.5385,0.06245,2005293.98,110932.86,89.17,90.06,20614.42,-1,30.76,3088.15,279.34,47.95,5.555,21780.69,1191.12,0.9685,0.9696,221.34,4e-09,0.3309,33.26,0.9694,0.5149,0.05975
1655334000,22661.06,1238.43,0.9991,1.005,234.29,4e-09,0.345,34.75,1.005,0.5349,0.06386,2005293.98,96601.04,88.81,88.89,18231.6,-1,30.59,2710.96,88.9,41.75,4.985,21695.07,1184.15,0.9608,0.9617,223.48,4e-09,0.3304,33.27,0.9618,0.5117,0.06103
1655337600,22782.5,1255.9,1.005,1.006,236.93,4e-09,0.347,35.9,1.006,0.5463,0.06281,2030712.5,112014.1,89.59,89.66,21160.02,-1,30.59,3202.43,89.63,48.84,5.645,21767.22,1195.47,0.9603,0.961,225.83,4e-09,0.3314,34.33,0.9608,0.5216,0.06002
1655341200,22961.17,1253.71,1.026,1.026,236.74,4e-09,0.3452,35.64,1.028,0.5406,0.06238,2049901.15,112457.58,91.6,91.6,21318.97,-1,31.07,3191.7,91.73,48.42,5.596,21949.07,1176.19,0.9807,0.9808,222.97,3e-09,0.3293,34.07,0.9822,0.5167,0.05939
1655344800,22517.9,1225.74,1.003,1.004,232.66,4e-09,0.3386,34.63,1.004,0.5302,0.06107,2049901.15,100353.45,91.29,91.41,19062.37,-1,30.83,2835.44,91.41,43.44,5.005,21572.58,1171.9,0.9607,0.962,222.61,4e-09,0.3243,33.16,0.962,0.5076,0.05852
1655348400,22499.05,1221.95,1.013,1.014,231.98,4e-09,0.3384,34.69,1.014,0.5277,0.06064,2047011.6,111664.48,92.18,92.27,21227.51,-1,30.9,3150.35,92.26,47.98,5.568,21543.6,1159.39,0.9701,0.971,220.4,3e-09,0.3238,33.19,0.9709,0.5044,0.05801
1655352000,22336.82,1216.85,1.011,1.012,231.91,4e-09,0.3376,34.2,1.012,0.5232,0.06079,2061402.3,111045.58,93.27,93.43,21110.86,-1,31.34,3115.78,93.43,47.65,5.552,21395.57,1155.21,0.968,0.9697,219.62,3e-09,0.3235,32.76,0.9697,0.5008,0.05822
1655355600,22169.28,1203.61,0.9991,1.012,229.56,4e-09,0.3369,34.16,1.011,0.5189,0.0601,2033801.79,107466.63,92.67,92.81,20519.77,-1,31.08,3051.25,92.79,46.34,5.382,21234.2,1142.53,0.9578,0.969,218.16,3e-09,0.3226,32.73,0.9688,0.497,0.05756
1655359200,21976.09,1187.38,1.008,1.01,227.48,4e-09,0.336,33.82,1.009,0.5129,0.05939,2015544.14,103091.01,92.46,92.59,19843.54,-1,30.93,2934.55,92.57,44.71,5.171,21076.64,1130.54,0.9593,0.9683,217.61,3e-09,0.3223,32.42,0.9695,0.4915,0.0569
1655362800,21920.02,1183.19,1.007,1.008,225.2,3e-09,0.3315,33.39,1.008,0.5139,0.05902,1908032.82,102072.03,87.65,87.74,19451.28,-1,28.45,2878.03,87.73,44.28,5.099,21064.54,1130.84,0.9617,0.9687,215.5,3e-09,0.3178,32.1,0.9686,0.4939,0.0567
1655366400,21872.65,1178.86,0.9991,1.005,223.77,4e-09,0.3271,32.95,1.005,0.5064,0.05845,2250000.23,121342.51,103.29,103.39,23085,-1,33.73,3395.25,103.38,52.2,6.053,21048.16,1128.73,0.9615,0.9672,214.74,3e-09,0.3147,31.72,0.9671,0.4875,0.05622
1655370000,21767.16,1173.94,1.023,1.024,223.49,3e-09,0.3268,32.7,1.024,0.5032,0.05834,2250000.23,99460.74,105.75,105.86,18977.4,-1,33.88,2771.92,105.88,43.1,4.961,20930.78,1102.01,0.9838,0.9847,210.5,3e-09,0.3139,31.44,0.985,0.4836,0.05612
1655373600,21334.46,1131.1,0.9994,1.004,218.95,3e-09,0.3195,31.77,1.005,0.4963,0.05675,1951257.59,99528.4,91.64,91.83,19269,-1,29.1,2797.66,91.92,43.61,5.019,20485.95,1086.29,0.9608,0.9616,210.31,3e-09,0.3066,30.49,0.9651,0.4766,0.05457
1655377200,21267.44,1124.92,1.01,1.013,218.16,3e-09,0.3169,31.67,1.012,0.4948,0.05653,2024000.19,99004.54,96.16,96.27,19232.17,-1,30.23,2783.8,96.27,43.52,4.995,20456.17,1082.17,0.9607,0.9746,208.2,3e-09,0.3048,30.41,0.973,0.4756,0.05435
1655380800,21473.34,1147.66,1.015,1.016,220.28,3e-09,0.3211,32.52,1.015,0.5018,0.05744,1870834,99559.98,88.46,88.53,19270.88,-1,28.22,2829.13,88.41,43.82,5.032,20615.43,1083.32,0.9748,0.9755,209.69,3e-09,0.3078,31.17,0.9742,0.4811,0.05499
1655384400,21328.1,1129.39,1.014,1.015,219.55,3e-09,0.3198,32.25,1.015,0.4997,0.05749,1863720.99,92578.82,88.63,88.69,17995.13,-1,28.07,2631.13,88.69,40.9,4.7,20408.5,1065.33,0.9706,0.9712,206.47,3e-09,0.3053,30.86,0.9712,0.4776,0.05488
1655388000,21104.52,1115.61,1.009,1.009,215.75,3e-09,0.3138,31.18,1.01,0.4929,0.05654,1923002.96,101649.94,91.91,91.97,19710.78,-1,28.59,2847.97,92.01,44.96,5.173,20157.5,1054.14,0.9634,0.9641,204.41,3e-09,0.3005,29.79,0.9645,0.4705,0.05382
1655391600,21245.54,1125.92,1.009,1.011,218.34,3e-09,0.3179,31.64,1.01,0.4967,0.05751,1923002.96,98338.6,91.29,91.51,19122.94,-1,29.02,2766.53,91.39,43.53,5.04,20223.38,1061.17,0.96,0.9624,206.35,3e-09,0.3028,30.14,0.9611,0.4729,0.05469
1655395200,21214.95,1132.15,1.002,1,218.45,3e-09,0.319,32.39,1.003,0.5038,0.05923,2102000.4,96913.58,99.29,99.43,18772.69,-1,31.8,2774.15,99.41,43.21,5.065,20086.85,1068.84,0.9488,0.9501,207.04,3e-09,0.302,30.65,0.9499,0.4772,0.05605
1655398800,21420.14,1128.6,1.017,1,218.7,3e-09,0.3192,32.7,1.018,0.5038,0.0591,1862000.44,93012.59,88.37,88.46,17990.02,-1,28.1,2672.25,88.47,41.34,4.848,20296.29,1057.56,0.9632,0.9643,204.55,3e-09,0.3023,30.87,0.9644,0.4762,0.05589
1655402400,21090.2,1110.64,1.003,1.004,216.72,3e-09,0.3179,32.39,1.004,0.5011,0.05793,1850003.7,97033.83,87.95,88.03,18954.08,-1,27.99,2828.39,88.08,43.78,5.079,19957.03,1048.63,0.9488,0.9496,204.83,3e-09,0.3007,30.61,0.9501,0.4737,0.05477
1655406000,21096.75,1116,1.011,1.012,217.05,3e-09,0.3187,32.5,1.012,0.4998,0.05716,1840201.5,92063.4,88.16,88.31,17922,-1,27.84,2681.34,88.25,41.26,4.715,19959.14,1045.42,0.9562,0.9578,203.51,3e-09,0.3016,30.75,0.9572,0.4723,0.05397
1655409600,21012.05,1113.1,1.015,1.017,216.36,3e-09,0.3183,31.42,1.017,0.4905,0.0565,1959998.61,104213.13,94.71,94.85,20344.79,-1,30.15,2949.8,94.85,46.26,5.331,19919.22,1042.39,0.9625,0.9639,203.5,3e-09,0.3018,29.78,0.964,0.4651,0.05355
1655413200,20898.66,1117.39,1.011,1.013,216.22,3e-09,0.3217,31.54,1.014,0.4929,0.05682,1959998.61,104840.33,94.81,94.3,20364.39,-1,30.24,2963.52,273.03,46.31,5.37,19814.1,1046.44,0.9585,0.9604,203.26,3e-09,0.3051,29.87,0.9612,0.467,0.0538
1655416800,20665.79,1103.08,1.015,1.016,214.62,3e-09,0.3164,31.14,1.016,0.4881,0.05594,1959998.61,99604.28,96.25,96.32,19401.73,-1,30.12,2821.56,96.37,44.14,5.079,19597,1029.95,0.9624,0.963,200.62,3e-09,0.2997,29.52,0.9636,0.4628,0.053
1655420400,20450.11,1073.52,1.002,1,210.97,3e-09,0.3126,30.37,1.004,0.4767,0.05516,1906923.08,97397.3,93.48,93.64,19152.82,-1,29.31,2763.43,93.6,43.34,5.029,19397.67,1014.97,0.9537,0.9525,199.59,3e-09,0.2962,28.83,0.9545,0.4514,0.05233
1655424000,20598.06,1085.76,0.999,1.014,212.96,3e-09,0.32,30.73,1.013,0.4853,0.05599,1855893.58,97879.83,91.14,91.33,19208.5,-1,29.27,2778.27,258.53,43.76,5.048,19547.19,1018.17,0.96,0.9619,200.02,3e-09,0.3042,29.18,0.9612,0.4608,0.05314
1655427600,20896.42,1113.61,1.001,1.002,216.66,3e-09,0.3293,31.08,1.002,0.4948,0.0568,1855893.58,89961.48,88.88,88.97,17549.75,-1,29.3,2516.76,89.02,40.17,4.611,19840.81,1055.11,0.9502,0.9511,205.83,3e-09,0.3122,29.52,0.9517,0.4699,0.05387
1655431200,21016.18,1115.29,1.021,1.023,217.49,3e-09,0.3298,31.25,1.022,0.4961,0.05687,1854000.14,90303.98,90.04,90.23,17731,-1,29.5,2527.9,90.15,40.43,4.675,19929.92,1038.55,0.9679,0.9699,203.92,3e-09,0.3132,29.63,0.9691,0.4715,0.05398
1655434800,20653.03,1093.78,1.013,1.015,215.51,3e-09,0.3289,30.76,1.015,0.4925,0.05648,1821493.62,96466.3,89.37,89.48,19034.61,-1,29.05,2719.49,89.49,43.59,5.009,19619.7,1025.89,0.9626,0.9638,201.94,3e-09,0.3122,29.22,0.9639,0.4682,0.05363
1655438400,20610.81,1091.08,0.9989,1.005,216.11,3e-09,0.3304,30.74,1.005,0.4931,0.05645,1822091.03,96510.55,88.72,88.83,19112.8,-1,29.25,2721.3,88.84,43.63,5.006,19588.15,1034.29,0.9538,0.9549,204.83,3e-09,0.3138,29.23,0.9551,0.4691,0.05363
1655442000,20949.43,1109.23,1.007,1.008,218.17,3e-09,0.3327,31.35,1.008,0.4993,0.0572,1898999.42,98152.22,91.25,91.4,19404.76,-1,30.15,2780.3,91.38,44.53,5.087,19909.09,1048.81,0.9567,0.9583,207.35,3e-09,0.3158,29.81,0.9581,0.4748,0.05432
1655445600,20960.56,1107.89,0.9989,1.004,219.65,3e-09,0.3349,31.52,1.004,0.5,0.05722,2029698.55,90243.48,97.1,97.26,17929.39,-1,32.51,2568.4,97.24,40.87,4.67,19963.03,1053.27,0.9515,0.9566,209.26,3e-09,0.319,30,0.9564,0.4766,0.05442
1655449200,21243.32,1116.32,0.9989,1.008,221.63,3e-09,0.3377,31.86,1.008,0.503,0.05763,1888999.37,93368.51,89.56,89.67,18567.8,-1,30.28,2670.45,89.66,42.13,4.836,20210.31,1060.58,0.9582,0.9593,210.91,3e-09,0.3218,30.32,0.9593,0.4785,0.05482
1655452800,21330.5,1111.67,0.9989,1.013,218.67,3e-09,0.339,31.91,1.014,0.5028,0.05795,1846403.82,96437.67,87.61,87.71,19257.99,-1,29.38,2776.99,87.76,43.72,5.041,20306.97,1045.46,0.951,0.9516,208.2,3e-09,0.3228,30.4,0.9652,0.4786,0.05516
1655456400,21108.18,1101.22,0.9989,1.008,219.49,3e-09,0.3329,31.54,1.008,0.4967,0.05752,1846483.37,93941.92,88.02,88.15,18755.98,-1,29.1,2692.8,88.15,42.46,4.914,20055.98,1040.38,0.9501,0.9575,207.72,3e-09,0.3163,29.94,0.9574,0.4727,0.05461
1655460000,21125.51,1103.92,0.9989,1.002,219.12,3e-09,0.3292,32.01,1.002,0.4952,0.05804,1946690.63,93410.34,92.24,92.36,18624.98,-1,30.41,2708.11,92.31,41.91,4.906,20092.1,1050.28,0.9521,0.9533,209.41,3e-09,0.3131,30.52,0.9528,0.4709,0.05511
1655463600,21194.34,1109.28,0.9989,1,219.72,3e-09,0.3295,32.02,1.012,0.4983,0.05797,1818998.08,93649.99,86.71,86.83,18594.12,-1,28.19,2712.24,86.82,42.07,4.917,20171.47,1046.37,0.9616,0.9629,207.76,3e-09,0.314,30.51,0.9628,0.4736,0.05519
1655467200,21020.97,1097.26,1.018,1.019,218.74,3e-09,0.3269,31.77,1.02,0.4919,0.05757,1985499.5,103762.2,96.16,96.28,20669.05,-1,31.08,3000.09,96.3,46.66,5.48,20052.76,1027.46,0.9531,0.9724,204.67,3e-09,0.3115,30.31,0.9726,0.4695,0.05495
1655470800,20879.23,1100.34,1.004,1.005,219.4,3e-09,0.3272,32.01,1.005,0.4942,0.0573,2252999.37,93485.19,108.31,108.4,18661.56,-1,35.52,2717.63,108.46,42.02,4.878,19927.57,1045.31,0.9534,0.9588,208.67,3e-09,0.3123,30.57,0.9593,0.4714,0.05466
1655474400,20780.14,1094.63,1.011,1.012,218.59,3e-09,0.3255,31.8,1.012,0.4907,0.05707,1829888.01,89702.29,89.02,89.12,17933.65,-1,28.8,2604.04,89.11,40.33,4.701,19836.17,1034.97,0.9563,0.9661,206.47,3e-09,0.3105,30.37,0.966,0.4684,0.05445
1655478000,20704.42,1086.9,1.002,1.003,216.27,3e-09,0.3237,31.47,1.003,0.4891,0.05673,3439972.48,96581.62,166.43,166.71,19264.8,-1,53.53,2804.16,166.62,43.63,5.06,19791.46,1035.66,0.9559,0.9591,206.58,3e-09,0.3091,30.09,0.9586,0.4673,0.05424
1655481600,20750.63,1092.13,1.009,1.01,216.75,3e-09,0.3225,31.51,1.01,0.4936,0.05686,1840000.39,93493.32,89.45,89.52,18588.48,-1,28.74,2702.97,89.56,42.26,4.887,19825.28,1033.25,0.9638,0.9645,205.43,3e-09,0.3078,30.09,0.9649,0.4711,0.0543
1655485200,20670.33,1084.68,0.9988,1.006,215.52,3e-09,0.3197,31.74,1.006,0.4887,0.05663,1828999.52,94013.06,88.89,89,18702.48,-1,28.49,2755.31,89,42.39,4.917,19741.85,1030.85,0.9595,0.9606,205.07,3e-09,0.3051,30.3,0.9607,0.4654,0.05405
1655488800,20613.48,1085.2,1.005,1.006,216.12,3e-09,0.3204,32.08,1.007,0.4893,0.05688,1943016.62,92340.93,94.77,94.83,18391.05,-1,30.36,2722.72,94.9,41.6,4.839,19648.87,1028.81,0.9584,0.9589,204.9,3e-09,0.3052,30.58,0.9597,0.4664,0.05416
1655492400,20504.81,1082.04,0.9992,1,215.35,3e-09,0.3184,31.56,1,0.4869,0.05655,1815939.66,94628.85,88.49,88.6,18857.59,-1,28.24,2759.56,88.6,42.6,4.952,19559.21,1030.72,0.9531,0.9543,205.4,3e-09,0.3034,30.08,0.9543,0.4638,0.0539
1655496000,20679.19,1098.96,0.9988,1.003,217.07,3e-09,0.3207,31.69,1.003,0.4923,0.05705,1833167.13,87964.34,88.79,88.87,17397.36,-1,28.57,2546.64,88.87,39.48,4.59,19722.52,1043.86,0.9552,0.9561,206.45,3e-09,0.3057,30.24,0.9562,0.4694,0.0544
1655499600,20646.88,1098.08,0.9988,1.005,216.67,3e-09,0.3222,31.69,1.005,0.4915,0.05714,1894373.92,100723.86,92.13,92.25,19909.87,-1,29.74,2911.65,92.26,45.18,5.266,19692.9,1040.87,0.9577,0.9589,205.75,3e-09,0.3064,30.22,0.959,0.4686,0.05439
1655503200,20561.99,1087.12,1.005,1,216.01,3e-09,0.3212,31.58,1.007,0.4903,0.05714,1894373.92,88982.85,92.62,92.67,17749.59,-1,29.87,2578.56,92.75,40.2,4.664,19612.99,1032.98,0.9589,0.9594,206.05,3e-09,0.3063,30.13,0.9602,0.4673,0.05446
1655506800,20505.84,1091.93,1.002,1,217.06,3e-09,0.323,31.07,1.003,0.491,0.05754,1869997.76,99502.58,91.38,91.49,19784.58,-1,29.53,2838.66,91.47,44.81,5.255,19562.22,1036.9,0.9523,0.9571,206.17,3e-09,0.3078,29.62,0.9569,0.4682,0.05482
1655510400,20722.69,1096.22,1.008,1.009,218.72,3e-09,0.3258,31.25,1.009,0.4946,0.05779,1869997.76,89075.51,90.95,91.08,17727.89,-1,29.61,2535.91,91.04,40.12,4.696,19768.23,1039.56,0.9615,0.9628,206.89,3e-09,0.3105,29.79,0.9624,0.4715,0.05513
1655514000,20550.81,1091.16,1.007,1.008,217.27,3e-09,0.3234,31.03,1.009,0.4909,0.05766,1819554.75,96509.18,89.15,89.22,19214.5,-1,28.6,2747.53,89.29,43.41,5.113,19605.18,1031.49,0.9523,0.9613,205.37,3e-09,0.3083,29.6,0.9621,0.4679,0.05495
1655517600,20470.57,1081.21,1,1.002,212.25,3e-09,0.3192,30.31,1.001,0.485,0.05644,1819554.75,95202.97,88.89,89.02,18691.59,-1,28.52,2675.11,88.99,42.67,4.983,19529.24,1031.41,0.954,0.9555,202.5,3e-09,0.3041,28.92,0.9552,0.4624,0.05382
1655521200,20444.94,1082.17,0.9985,1.001,212.36,3e-09,0.3207,30.22,1.001,0.4849,0.05646,1798997.96,88460.51,87.97,88.09,17387.82,-1,28.29,2474.42,88.06,39.66,4.631,19508.76,1030.48,0.9565,0.9552,202.55,3e-09,0.3057,28.81,0.958,0.4624,0.05381
1655524800,20450.42,1079.06,0.9985,0.9994,212.81,3e-09,0.3204,30.28,0.9999,0.4861,0.05679,1787493.8,89504.37,87.22,87.36,17650.18,-1,28.12,2512.02,87.39,40.28,4.709,19513.77,1031.02,0.9522,0.9537,203.32,3e-09,0.3054,28.89,0.9541,0.4637,0.05414
1655528400,20492.84,1081.4,0.9993,1.005,213.18,3e-09,0.3209,30.37,1.005,0.4874,0.05691,1837654.27,93979.19,89.99,90.14,18518.33,-1,28.95,2639.88,90.13,42.34,4.945,19543.95,1027.51,0.9525,0.9586,202.47,3e-09,0.3059,28.96,0.9585,0.4648,0.05424
1655532000,20408.25,1077.89,1.052,1.053,212.1,3e-09,0.32,30.15,1.055,0.4858,0.05693,1785401.84,93456.31,92,92.11,18627.58,-1,28.76,2637.58,92.33,42.65,4.989,19470.66,1028.57,1.003,1.005,195.37,3e-09,0.3052,28.77,1.007,0.4636,0.05433
1655535600,19526.44,1023.36,1.014,1.015,204.71,3e-09,0.3115,28.98,1.015,0.4676,0.05442,1892000.81,93965.36,98.24,98.38,18728.8,-1,30.52,2654.88,98.37,42.9,4.999,18666.87,981.68,0.9693,0.9706,192.75,3e-09,0.2969,27.7,0.9705,0.4469,0.05201
1655539200,19332.06,1007.46,1.017,1.018,203.06,3e-09,0.3085,29.12,1.018,0.4635,0.05318,1818998.71,89465.06,95.69,95.81,18005.87,-1,29.26,2583.75,95.83,41.19,4.737,18465.67,962.41,0.9714,0.9727,191.01,3e-09,0.2945,27.84,0.9728,0.4429,0.05071
1655542800,19175.45,998.6,1,1.002,202.58,3e-09,0.3062,28.97,1.001,0.466,0.05321,1753797.35,87992.79,91.47,91.61,17837.74,-1,28.18,2546.81,91.6,40.91,4.683,18307.86,955.59,0.9549,0.9563,193.95,3e-09,0.2925,27.69,0.9562,0.445,0.0508
1655546400,19503.55,1014.75,1.005,1.007,205.7,3e-09,0.3096,29.96,1.006,0.4768,0.05503,1684394.92,86675.76,86.8,86.94,17608.1,-1,26.95,2567.99,86.91,40.69,4.727,18625.92,964.09,0.9599,0.9614,195.85,3e-09,0.2956,29.14,0.961,0.4555,0.05253
1655550000,19428.72,1013.94,1.009,1.011,204.62,3e-09,0.309,30.63,1.011,0.4735,0.05467,1693058.46,83636.24,87.95,88.06,16906.56,-1,27.09,2524.78,88.08,39.14,4.515,18548.14,959.58,0.9636,0.9648,193.97,3e-09,0.2949,29.34,0.9649,0.4527,0.05229
1655553600,19252.58,1006.48,1.005,1.006,202.96,3e-09,0.3065,30.38,1.006,0.4672,0.05432,1694778.81,87937.4,88.45,88.54,17715.1,-1,27.22,2659.78,88.53,40.84,4.752,18387.08,956.82,0.9597,0.9606,192.75,3e-09,0.2929,29.05,0.9605,0.4465,0.05192
1655557200,19195.09,1002.72,0.9997,1.001,202.7,3e-09,0.3085,30.38,1.001,0.4671,0.05408,1735779.63,87498.78,90.4,90.55,17697.51,-1,28.09,2649.6,90.54,40.79,4.726,18327.91,955.69,0.953,0.9561,193.3,3e-09,0.2945,29.03,0.956,0.4465,0.05165
1655560800,19231.11,1002.29,0.9988,1.009,203.12,3e-09,0.3089,30.34,1.009,0.468,0.05498,1675900.88,87185.42,87.84,87.96,17667.75,-1,27.02,2637.63,87.97,40.72,4.764,18360.52,949.22,0.9624,0.9637,192.35,3e-09,0.295,28.97,0.9638,0.4469,0.05241
1655564400,19092.27,995.15,1.007,1.009,200.31,3e-09,0.3062,30.07,1.009,0.4602,0.05327,1737996.96,86834.17,91.7,91.83,17499.91,-1,28.2,2616.67,91.83,40.16,4.658,18222.11,943.33,0.9614,0.9628,190.11,3e-09,0.2923,28.43,0.9628,0.4396,0.0509
1655568000,19064.37,997.87,1.01,1.012,200.45,3e-09,0.3081,30.56,1.011,0.4614,0.05331,1724995.85,87125.15,91.38,91.54,17528.24,-1,28.18,2661.7,91.52,40.37,4.661,18196.3,941.94,0.9639,0.9656,189.5,3e-09,0.2941,29.2,0.9654,0.4406,0.05088
1655571600,18931.81,986.21,1.016,1.018,198.84,3e-09,0.3049,30.34,1.015,0.4577,0.05305,1849300.5,86354.27,99.29,99.43,17423.22,-1,30.28,2648.26,99.2,40.18,4.654,18071.8,925.41,0.9703,0.9716,186.71,3e-09,0.291,28.81,0.9694,0.4372,0.05062
1655575200,18605.17,962.33,1.021,1.023,195.27,3e-09,0.3032,29.62,1.023,0.452,0.05228,1656199.95,84020.42,90.9,91.04,17076.01,-1,27.42,2594.58,91.05,39.53,4.564,17752.18,917.99,0.9744,0.9758,183.15,3e-09,0.2893,27.83,0.976,0.4314,0.04988
1655578800,18332.2,942.26,1.015,1.016,192.35,3e-09,0.3007,29.21,1.016,0.4457,0.0516,1633901.5,84260.3,90.43,90.59,17221.32,-1,26.98,2606.07,90.59,39.9,4.608,17480.12,887.44,0.9675,0.9692,181.38,3e-09,0.2865,27.84,0.9692,0.4251,0.04917
1655582400,18082.97,922.14,1.015,1.018,189.93,3e-09,0.2974,28.42,1.017,0.4381,0.05094,1637000.58,83879.91,91.88,92.14,17270.36,-1,27.21,2576.64,92.04,39.94,4.633,17290.78,869.27,0.9704,0.9732,178.98,3e-09,0.2838,27.12,0.9722,0.4179,0.04853
1655586000,18875.55,959.38,1.018,1.021,197.23,3e-09,0.3093,29.91,1.018,0.4558,0.05293,1637000.58,73194.76,88.31,88.52,15069.51,-1,27.03,2278.25,88.29,35.03,4.035,17981.19,906.7,0.97,0.9723,188.31,3e-09,0.2952,28.57,0.9698,0.4353,0.05046
1655589600,19471.86,1005.53,1.015,1.017,200.47,3e-09,0.3135,31.65,1.017,0.4618,0.05408,1454084.38,75481.52,75.81,75.96,15238.8,-1,23.55,2406.51,75.97,35.22,4.115,18526.99,965.68,0.9659,0.9678,191.57,3e-09,0.2988,30.25,0.9679,0.4395,0.0515
1655593200,19226.91,1001.96,1.006,1.014,199.63,3e-09,0.3114,31.97,1.013,0.4603,0.05359,1454084.38,76295.81,76.64,76.24,15107.94,-1,23.57,2450.13,202.55,34.96,4.057,18348.85,949.41,0.9596,0.9673,190.86,3e-09,0.2971,30.52,0.9617,0.4393,0.051
1655596800,19172.53,1008.17,1.018,1.012,199.35,3e-09,0.3106,32.31,1.013,0.4605,0.05364,1674082.85,88291.13,88.25,88.39,17443.94,-1,27.16,2840.92,88.43,40.4,4.704,18289.71,953.86,0.9642,0.9657,188.46,3e-09,0.2958,30.77,0.9661,0.4395,0.051
1655600400,19016.36,994.95,1.029,1.031,198.09,3e-09,0.3058,31.1,1.031,0.4523,0.05288,1674082.85,80733.32,90.61,90.77,16174.39,-1,27.61,2529.37,90.72,36.94,4.329,18143.35,922.57,0.982,0.9837,184.83,3e-09,0.2917,29.67,0.9832,0.4314,0.05042
1655604000,18502.66,966.01,1.006,1.006,194.2,3e-09,0.3036,30.55,1.006,0.4432,0.05185,1611725.63,84148.2,87.63,87.62,16939.24,-1,26.62,2665.79,87.62,38.76,4.529,17651.25,916.44,0.9597,0.9596,184.48,3e-09,0.2892,29.03,0.9596,0.423,0.04946
